-82.1011,39.32821,"BurgerKing-Athens,OH","28 S Court St, Athens,OH, (740) 592-1817"
-82.06367,39.33638,"BurgerKing-Athens,OH","949 E State St, Athens,OH, (740) 594-5500"
-80.85506,41.78506,"BurgerKing-Austinburg,OH","2239 Oh 45, Austinburg,OH, (440) 275-1256"
-80.76796,41.12653,"BurgerKing-Austintown,OH","5496 Clarkins Dr, Austintown,OH, (216) 793-8887"
-80.75804,41.09976,"BurgerKing-Austintown,OH","5310 Mahoning Ave, Austintown,OH, (330) 799-9964"
-82.01881,41.49245,"BurgerKing-Avon Lake,OH","519 Avon Belden Rd, Avon Lake,OH, (440) 933-6668"
-82.02425,41.45852,"BurgerKing-Avon,OH","36240 Detroit Rd, Avon,OH, (440) 934-1373"
-81.60226,41.01298,"BurgerKing-Barberton,OH","101 E Tuscarawas Ave, Barberton,OH, (330) 753-2800"
-81.53689,41.39288,"BurgerKing-Bedford,OH","4 Warrensville Center Rd, Bedford,OH, (440) 439-8006"
-81.50121,41.40964,"BurgerKing-Bedford,OH","25201 Rockside Rd, Bedford,OH, (440) 232-3314"
-80.7448,40.01003,"BurgerKing-Bellaire,OH","2544 Belmont St, Bellaire,OH, (740) 676-6725"
-83.76134,40.33171,"BurgerKing-Bellefontaine,OH","2005 S Main St, Bellefontaine,OH, (937) 599-6500"
-82.85643,41.27777,"BurgerKing-Bellevue,OH","711 W Main St, Bellevue,OH, (419) 483-0075"
-82.54408,40.64745,"BurgerKing-Bellville,OH","851 Oh 97 W, Bellville,OH, (419) 886-0015"
-81.89275,41.37245,"BurgerKing-Berea,OH","1321 W Bagley Rd, Berea,OH, (440) 891-8449"
-81.85317,41.3872,"BurgerKing-Berea,OH","799 Front St, Berea,OH, (440) 234-5511"
-82.05905,40.58425,"BurgerKing-Big Prairie,OH","12000 Oh 39, Big Prairie,OH, (330) 893-2210"
-83.87154,40.89225,"BurgerKing-Bluffton,OH","499 Oh 103, Bluffton,OH, (419) 358-2888"
-80.70731,41.02448,"BurgerKing-Boardman,OH","1403 Boardman Canfield Rd, Boardman,OH, (330) 965-9215"
-80.63793,41.02412,"BurgerKing-Boardman,OH","841 Boardman Poland Rd, Boardman,OH, (330) 758-9515"
-83.65045,41.39806,"BurgerKing-Bowling Green,OH","1272 N Main St, Bowling Green,OH, (419) 352-2877"
-83.6501,41.3553,"BurgerKing-Bowling Green,OH","1130 S Main St, Bowling Green,OH, (419) 354-5903"
-83.62547,41.3744,"BurgerKing-Bowling Green,OH","1570 E Wooster St, Bowling Green,OH, (419) 352-4461"
-81.79727,41.40453,"BurgerKing-Brook Park,OH","14601 Snow Rd, Brook Park,OH, (216) 267-2500"
-81.8364,41.27517,"BurgerKing-Brunswick,OH","14 Pearl Rd, Brunswick,OH, (330) 220-6770"
-81.80314,41.2382,"BurgerKing-Brunswick,OH","3276 Center Rd, Brunswick,OH, (330) 273-3360"
-84.55104,41.46085,"BurgerKing-Bryan,OH","1220 S Main St, Bryan,OH, (419) 636-1091"
-82.98534,40.78787,"BurgerKing-Bucyrus,OH","1635 Marion Rd, Bucyrus,OH, (419) 562-9080"
-81.99607,41.00038,"BurgerKing-Burbank,OH","8480 Willow Rd, Burbank,OH, (330) 948-1380"
-81.57628,39.99546,"BurgerKing-Cambridge,OH","61688 Southgate Rd, Cambridge,OH, (740) 435-0066"
-81.56924,40.02757,"BurgerKing-Cambridge,OH","2348 E Wheeling Ave, Cambridge,OH, (740) 432-1837"
-81.57179,40.88223,"BurgerKing-Canal Fulton,OH","2217 Locust St S, Canal Fulton,OH, (330) 854-4455"
-81.44495,40.85013,"BurgerKing-Canton,OH","5151 Fulton Dr Nw, Canton,OH, (216) 494-6602"
-81.42697,40.79612,"BurgerKing-Canton,OH","4432 Tuscarawas St W, Canton,OH, (216) 477-7471"
-81.4182,40.7809,"BurgerKing-Canton,OH","3716 17th St Sw, Canton,OH, (216) 478-8271"
-81.41814,40.85978,"BurgerKing-Canton,OH","3861 Everhard Rd Nw, Canton,OH, (330) 494-6420"
-81.38771,40.83212,"BurgerKing-Canton,OH","3022 Cleveland Ave Nw, Canton,OH, (216) 492-4052"
