-95.462289,29.733682,"McDonalds-Houston,TX","Mail Code 4 190 6621 Fannin, Houston,TX, (713) 790-1482"
-95.459485,29.752659,"McDonalds-Houston,TX","1405 Post Oak Blvd, Houston,TX, (713) 960-1733"
-95.393908,29.712555,"McDonalds-Houston,TX","1504 Taub Loop, Houston,TX, (713) 799-1854"
-95.350225,29.986011,"McDonalds-Houston,TX","2800 Terminal Rd Spc 210 Tasf 3 Term A South, Houston,TX, (281) 230-3480"
-95.342972,29.987324,"McDonalds-Houston,TX","3100 N Terminal Rd Spc Tbmf 2 Term B, Houston,TX, (281) 230-3478"
-95.268061,29.80077,"McDonalds-Houston,TX","4440 McCarty, Houston,TX, (713) 673-6642"
-95.234469,29.630623,"McDonalds-Houston,TX","9598 Rowlett, Houston,TX, (713) 946-4995"
-95.218734,29.785679,"McDonalds-Houston,TX","530 Maxey Rd, Houston,TX, (713) 451-5516"
-95.218674,29.614149,"McDonalds-Houston,TX","11323 Fuqua, Houston,TX, (713) 941-1006"
-95.176375,29.930753,"McDonalds-Houston,TX","14106 West Lake Houston Pkwy, Houston,TX, (281) 454-7977"
-95.125691,29.551502,"McDonalds-Houston,TX","505 Bay Area Blvd, Houston,TX, (281) 486-1027"
-95.560892,29.679943,"McDonalds-Houston,TX","9460 W Sam Houston Pkwy S [WM 3302], Houston,TX, (281) 856-8920"
-95.68276,29.88012,"McDonalds-Houston,TX","17970 Fm 529 Rd, Houston,TX, (281) 861-0300"
-95.65047,29.87897,"McDonalds-Houston,TX","15955 Fm 529 Rd, Houston,TX, (281) 858-7212"
-95.64564,29.84216,"McDonalds-Houston,TX","4650 Hwy 6, Houston,TX, (281) 463-4022"
-95.64474,29.88418,"McDonalds-Houston,TX","7302 Highway 6 N, Houston,TX, (281) 859-9936"
-95.64435,29.71969,"McDonalds-Houston,TX","3506 Hwy 6 South [WM 772], Houston,TX, (281) 493-1902"
-95.64404,29.73921,"McDonalds-Houston,TX","2303 Hwy 6 S, Houston,TX, (281) 493-2019"
-95.64384,29.70269,"McDonalds-Houston,TX","6901 Hwy 6, Houston,TX, (281) 568-8653"
-95.64371,29.67823,"McDonalds-Houston,TX","9310 Tx 6 S, Houston,TX, (281) 328-1890"
-95.62554,29.75742,"McDonalds-Houston,TX","1504 Eldridge Pky, Houston,TX, (281) 759-2330"
-95.61465,29.91708,"McDonalds-Houston,TX","13145 Fm 1960 W, Houston,TX, (281) 469-5249"
-95.608,29.86406,"McDonalds-Houston,TX","6330 N Eldridge Pkwy, Houston,TX, (713) 466-1842"
-95.60634,29.73596,"McDonalds-Houston,TX","12625 Westheimer Dr, Houston,TX, (281) 493-6779"
-95.6023,29.92286,"McDonalds-Houston,TX","12353 Fm 1960 W [WM 3297], Houston,TX, (281) 970-8305"
-95.60155,29.77033,"McDonalds-Houston,TX","14450 Memorial Dr, Houston,TX, (281) 493-1882"
-95.58885,29.73704,"McDonalds-Houston,TX","2700 S Kirkwood [3296], Houston,TX, (281) 759-5790"
-95.58677,29.70346,"McDonalds-Houston,TX","11825 Bellaire, Houston,TX, (281) 495-0120"
-95.58543,29.96599,"McDonalds-Houston,TX","430 Uvalde Dr, Houston,TX, (281) 890-5386"
