-96.66218,32.91647,"Wendy's-Garland,TX","2319 W Walnut St, Garland,TX, (972) 272-4392"
-96.64721,32.8569,"Wendy's-Garland,TX","1310 W Centerville Rd, Garland,TX, (972) 279-4363"
-96.64557,32.96312,"Wendy's-Garland,TX","5235 N Garland Ave, Garland,TX, (972) 414-8793"
-96.62037,32.94668,"Wendy's-Garland,TX","3232 Lavon Dr, Garland,TX, (972) 414-7084"
-96.5965,32.84036,"Wendy's-Garland,TX","501 W I 30 W, Garland,TX, (972) 303-0600"
-97.69558,30.65801,"Wendy's-Georgetown,TX","1102 River Bend D, Georgetown,TX, (512) 864-9709"
-97.78356,32.43419,"Wendy's-Granbury,TX","425 E Highway 377, Granbury,TX, (817) 573-4372"
-97.04303,32.67767,"Wendy's-Grand Prairie,TX","2554 W Interstate 20, Grand Prairie,TX, (972) 647-0141"
-96.99311,32.74609,"Wendy's-Grand Prairie,TX","925 E Main St, Grand Prairie,TX, (972) 263-6322"
-97.10043,32.89317,"Wendy's-Grapevine,TX","2111 Hall Johnson Rd, Grapevine,TX, (817) 571-4810"
-97.0863,32.92765,"Wendy's-Grapevine,TX","1323 William D Tate Ave, Grapevine,TX, (817) 488-0345"
-96.10996,33.10044,"Wendy's-Greenville,TX","6834 Wesley St, Greenville,TX, (903) 450-4108"
-97.72147,26.18761,"Wendy's-Harlingen,TX","401 Dixieland Rd, Harlingen,TX, (956) 425-8464"
-97.67562,26.17011,"Wendy's-Harlingen,TX","1415 N Ed Carey Dr, Harlingen,TX, (956) 428-0611"
-97.09483,32.01736,"Wendy's-Hillsboro,TX","302 I 35 Hwy Ne, Hillsboro,TX, (254) 582-7121"
-95.64585,29.83919,"Wendy's-Houston,TX","4501 Highway 6 N, Houston,TX, (281) 858-8115"
-95.63751,29.73545,"Wendy's-Houston,TX","14027 Westheimer Rd, Houston,TX, (281) 679-0369"
-95.63486,29.90088,"Wendy's-Houston,TX","8436 Highway 6 N, Houston,TX, (281) 855-7030"
-95.60649,29.77393,"Wendy's-Houston,TX","14602 Perthshire Rd, Houston,TX, (281) 493-5010"
-95.58421,29.96698,"Wendy's-Houston,TX","10966 Grant Rd, Houston,TX, (281) 469-0197"
-95.5682,29.6545,"Wendy's-Houston,TX","10731 W Bellfort St, Houston,TX, (281) 495-4883"
-95.56622,29.73705,"Wendy's-Houston,TX","10780 Westheimer Rd, Houston,TX, (713) 784-4150"
-95.56558,29.87743,"Wendy's-Houston,TX","16055 Northwest Fwy, Houston,TX, (713) 466-3343"
-95.54577,29.96165,"Wendy's-Houston,TX","7925 Fm 1960 Rd W, Houston,TX, (281) 894-9524"
-95.54532,29.95541,"Wendy's-Houston,TX","12707 N Gessner Dr, Houston,TX, (832) 912-6050"
-95.54481,29.7902,"Wendy's-Houston,TX","1225 Gessner Dr, Houston,TX, (713) 465-4713"
-95.54335,29.9028,"Wendy's-Houston,TX","9035 West Rd, Houston,TX, (281) 477-7702"
-95.53995,29.96404,"Wendy's-Houston,TX","1172 Willowbrook Mall, Houston,TX, (281) 894-9524"
-95.51954,29.70208,"Wendy's-Houston,TX","7215 Fondren Rd, Houston,TX, (713) 777-7036"
